date,close,volume,open,high,low,DoJ Index,Nasdaq Index,P/E ratio,Wiki Traffic,Stochastic Oscillator,Stochastic_Move,William %R,RSI,RSI_Move,Wiki_MA_2,Wiki_MA_3,Wiki_MA_4,Wiki_MA_5,Wiki_MA_6,Wiki_MA_7,Wiki_MA_8,Wiki_MA_9,Wiki_MA_10,Wiki_EMA_3,Wiki_EMA_5,Wiki_EMA_10,Wiki_3_day_Disparity,Wiki_5_day_Disparity,Wiki_10_day_Disparity,Wiki_Momentum_1,Wiki_Momentum_2,Wiki_ROC,Wiki_Move,Wiki_MA3_Move,Wiki_EMA5_Move,Wiki_3dayDisparity_Move,Wiki_ROC_Move,Wiki_RSI,Wiki_RSI_Move,Google_MA_2,Google_MA_3,Google_MA_4,Google_MA_5,Google_MA_6,Google_MA_7,Google_MA_8,Google_MA_9,Google_MA_10,Google_EMA_3,Google_EMA_5,Google_EMA_10,Google_3_day_Disparity,Google_5_day_Disparity,Google_10_day_Disparity,Google_Momentum_1,Google_Momentum_2,Google_ROC,Google_Move,Google_MA3_Move,Google_EMA5_Move,Google_3dayDisparity_Move,Google_ROC_Move,Google_RSI,Google_RSI_Move,Target1,Target2,Target3,Target4,Target5
5/15/12,79.02428443,119084000,80.20714571,80.45999914,78.82142643,12632,2893.76001,13.49,28366,2.256125574,1,-97.74387443,13.41567495,0,28452,27527.66667,27615.5,27809,27990.66667,27982.42857,27847.125,27902.77778,27991.9,27865.66667,28065.73333,28059.91818,103.045421,102.0029487,101.336458,99.24080747,-217,-0.759192527,0,1,1,0,1,45.73668213,0,531,356.6666667,396.75,418.4,440.3333333,378.5714286,400,356.5555556,362.6,447.8333333,462.2666667,396.6727273,154.2056075,131.4531549,151.6822945,108.9108911,45,9.615384615,1,1,1,1,1,50,0,1,0,0,0,1
5/16/12,78.01142886,140224000,79.15000157,79.55571743,77.29142757,12598.55,2874.040039,13.32,28132,7.73719254,1,-92.26280746,12.6363798,0,28249,28345.33333,27678.75,27718.8,27862.83333,28010.85714,28001.125,27878.77778,27925.7,27829.83333,27916.66667,27963.20909,99.24737758,101.490685,100.738746,100.9074931,253,0.907493095,0,1,0,0,1,46.34462636,1,550,537.3333333,405,427.4,440.3333333,456,400,416.6666667,375.9,453.3333333,462.2666667,407.5545455,102.3573201,128.6850725,146.3155094,106.3829787,33,6.032906764,1,1,1,0,0,52.11665099,1,0,0,0,0,1
5/17/12,75.73143,179305000,77.90142829,78.21428686,75.73143,12442.49,2813.689941,12.93,29290,0,0,-100,11.11817649,0,28711,28596,28581.5,28001,27980.66667,28066.71429,28170.75,28144.33333,28019.9,28817.66667,28242.53333,28250.82727,102.4269129,104.603407,104.5328499,114.0620741,3611,14.06207407,1,1,1,1,1,60.65227238,1,549.5,549.6666667,540.25,433.8,447.6666667,455.8571429,467.625,416.5555556,429.9,543.1666667,467.9333333,451.5545455,99.87871437,126.5560166,127.7041172,6862.5,541,5410,0,1,1,0,1,51.52091255,0,1,0,1,0,1
5/18/12,75.76857,183073100,76.27999871,77.62999729,74.59714514,12369.38,2778.790039,12.93,25526,10.99487421,1,-89.00512579,14.2475266,1,27408,27649.33333,27828.5,27970.4,27588.5,27630,27749.125,27876.88889,27882.5,27061,27176,27454.04545,92.32048995,91.26076138,91.5484623,89.44565141,-3012,-10.55434859,0,0,0,0,0,49.06559179,0,549.5,549.6666667,549.75,542.2,453.1666667,462.2857143,467.625,476.7777778,429.9,549.8333333,472.5333333,451.7363636,100.0606428,101.4385835,127.9367295,107.421875,38,6.834532374,1,1,1,1,0,99.81617647,1,1,1,1,1,0
5/21/12,80.18285371,157776500,76.35713957,80.22000129,76.29285429,12504.48,2847.209961,13.69,28195,56.48650026,1,-43.51349974,39.97689373,1,26860.5,27670.33333,27785.75,27901.8,28007.83333,27675.14286,27700.625,27798.66667,27908.7,27922.16667,28045.26667,27960.75455,101.8961342,101.0508283,101.025845,99.39716562,-171,-0.602834379,1,1,1,1,1,47.85544579,0,550,549.6666667,549.75,549.8,543.5,467,473.25,476.7777778,484.1,549.8333333,544.8,496.0818182,100.0606428,100.0363769,113.6128899,100,0,0,1,1,1,1,0,97.5,0,1,1,0,1,1
5/22/12,79.56714629,173717600,81.36428829,81.98285671,78.94000243,12502.81,2839.080078,13.58,28782,50.2600462,0,-49.7399538,36.11563134,0,28488.5,27501,27948.25,27985,28048.5,28118.42857,27813.5,27820.77778,27897,28226.16667,28195.2,28057.90909,104.6580124,102.8479543,103.1723841,102.310536,650,2.310536044,1,0,1,1,1,52.47265811,1,550,550,549.75,549.8,549.8333333,544.4285714,477.375,481.7777778,484.1,549.8333333,549.8666667,496.0818182,100,100.0363769,113.6128899,100,0,0,1,1,1,0,1,50,0,1,0,1,1,0
5/23/12,81.50856786,146224400,79.64286043,81.82857514,79.03285986,12496.15,2850.120117,13.91,28105,86.11601781,1,-13.88398219,45.05705168,1,28443.5,28360.66667,27652,27979.6,28005,28056.57143,28116.75,27845.88889,27849.2,27803,28025,27895.70909,99.09851673,100.4481837,100.9185183,95.9542506,-1185,-4.045749403,0,1,0,0,0,49.84754376,0,550,550,550,549.8,549.8333333,549.8571429,545.125,485.4444444,488.6,550,549.8666667,499.7636364,100,100.0363769,112.5665166,100.1821494,1,0.181818182,1,1,1,1,1,50,1,1,1,0,1,0
5/24/12,80.76000214,124057500,82.26714329,82.35713957,80.17571257,12529.75,2839.379883,13.79,27676,79.41831733,0,-20.58168267,50.03413043,1,27890.5,28187.66667,28189.5,27656.8,27929,27958,28009,28067.77778,27828.9,28018.33333,27878.4,27801.1,98.18478531,100.0694223,99.45057117,108.4227846,2150,8.422784612,0,0,0,0,1,40.0689146,0,550,550,550,550,549.8333333,549.8571429,549.875,545.6666667,491.9,550,549.8666667,502.4636364,100,100,111.8113438,100,0,0,1,1,1,1,0,100,1,0,0,0,0,0
5/25/12,80.32714086,82126800,80.655716,80.83571629,79.78142543,12454.83,2837.530029,13.71,24456,73.84020397,0,-26.15979603,46.45357046,0,26066,26745.66667,27254.75,27442.8,27123.33333,27432.85714,27520.25,27614.22222,27706.6,26321.83333,26589.86667,27115.58182,91.43911163,89.11627093,88.26777735,86.73878347,-3739,-13.26121653,0,0,0,0,0,42.9438143,1,531.5,537.6666667,540.75,542.6,543.8333333,544.5714286,545.25,545.7777778,542.4,531.5,537.6666667,537.0545455,95.41227526,94.54478437,94.57964602,93.27272727,-37,-6.727272727,0,0,0,0,0,0,0,1,1,1,1,1
5/29/12,81.75285343,95127200,81.55714414,82,80.75856786,12580.69,2870.98999,13.95,28602,92.21280185,1,-7.787198154,51.85823809,1,26529,26911.33333,27209.75,27524.2,27636,27334.57143,27579,27640.44444,27713,27673.83333,27829.2,27874.63636,106.2823594,103.9158268,103.2078808,99.37460913,-180,-0.625390869,1,1,1,1,1,52.24638481,1,531.5,537.6666667,540.75,542.6,543.8333333,544.7142857,545.25,545.7777778,546.2,543.8333333,545.0666667,546.8909091,102.2938624,101.3638039,100.6957159,100,0,0,1,1,1,1,1,50,1,0,0,1,1,1
5/30/12,82.73857114,132357400,81.31428529,82.85571286,80.93714143,12419.86,2837.360107,14.12,29395,98.58157348,1,-1.418426516,54.30788854,1,28998.5,27484.33333,27532.25,27646.8,27836,27887.28571,27592.125,27780.77778,27815.9,28153.16667,28147.8,28103.00909,106.9518392,106.3233358,105.6769689,104.5899306,1290,4.589930617,1,1,1,1,1,53.30814895,1,510.5,511.3333333,521,526.8,530.6666667,533.4285714,535.5,537,538.3,504.3333333,518.7333333,526.0636364,92.11212516,89.40774487,87.49767787,85.63636364,-79,-15.28046422,0,0,0,0,0,24.18300654,0,1,1,0,1,0
5/31/12,82.53285986,122918600,82.96286014,83.07142643,81.637146,12393.45,2827.340088,14.09,27075,93.64469324,0,-6.35530676,53.10644404,0,28235,28357.33333,27382,27440.8,27551.5,27727.28571,27785.75,27534.66667,27710.2,27279.66667,27456.2,27594.70909,95.47794809,98.66694849,97.7077033,97.82844342,-601,-2.171556583,0,1,0,0,0,45.27869454,0,238.5,342.3333333,385,418,440,455.7142857,467.5,476.6666667,483.9,258.6666667,353.2,397.0090909,1.752677702,1.435406699,1.239925604,1.090909091,-544,-6800,0,0,0,0,0,5.987055016,0,0,0,0,0,1
6/1/12,80.14142614,130246900,81.30857086,81.80714414,80.07428743,12118.57,2747.47998,13.68,25065,65.42479312,0,-34.57520688,47.78259062,0,26070,27178.33333,27534.25,26918.6,27044.83333,27196.28571,27394.5,27483.44444,27287.7,26711.16667,26648.86667,26883.57273,92.2241982,93.11405497,91.85457184,102.4901865,609,2.490186457,0,0,0,0,1,39.54680119,0,5,160.3333333,257.75,308.8,349,377.7142857,399.25,416,429.4,173.1666667,280,352.0545455,2.494802495,1.295336788,0.931532371,0.779727096,-509,-99.4140625,0,0,0,1,1,5.967741935,0,1,0,1,0,1
6/4/12,80.612854,139248900,80.21428686,81.07142643,78.35713957,12101.46,2760.01001,13.76,26780,70.98783548,1,-29.01216452,52.45173239,1,25922.5,26306.66667,27078.75,27383.4,26895.5,27007,27144.25,27326.22222,27413.1,26979.16667,26872.4,27297.99091,101.7992904,97.79647524,97.69052023,93.6298161,-1822,-6.370183903,1,0,1,1,0,60.57902403,1,6,6,122.25,207.8,258.6666667,300.2857143,331.5,355.7777778,375.2,84.16666667,208.5333333,308.4363636,133.3333333,3.84985563,2.132196162,1.454545455,-542,-98.54545455,1,0,0,1,1,6.984667802,1,0,0,0,1,0
6/5/12,80.40428929,97053600,80.181427,80.92428586,79.76142886,12127.95,2778.110107,13.72,26878,68.52668618,0,-31.47331382,54.01832319,1,26829,26241,26449.5,27038.6,27299.16667,26893,26990.875,27114.66667,27281.4,26592.33333,27214.93333,27208.05455,102.427499,99.40603434,98.52133688,91.43731927,-2517,-8.562680728,1,0,1,1,0,37.57208766,0,227,152.6666667,116,187,247.5,285.4285714,318.5,344.2222222,364.8,226,287.2,379.5636364,292.139738,238.5026738,122.2587719,94.69214437,-25,-4.545454545,1,1,1,1,1,44.73684211,1,1,1,1,1,1
6/6/12,81.637146,100363900,81.11000057,81.978569,80.78571314,12414.79,2844.719971,13.93,27147,83.07490181,1,-16.92509819,60.42387757,1,27012.5,26935,26467.5,26589,27056.66667,27277.42857,26924.75,27008.22222,27117.9,26694,27074.73333,27123.19091,100.78708,102.0986122,100.1073092,100.265928,72,0.265927978,1,1,0,0,1,32.47036806,0,446,300,226,182,230.1666667,275.8571429,305.5,332.6666667,354.4,299.3333333,273.3333333,371.0545455,148.6666667,245.0549451,125.8465011,7433.333333,440,80.14571949,1,1,0,0,1,48.62486249,1,1,1,1,1,0
6/7/12,81.67428586,94941700,82.47000129,82.474289,81.5,12460.96,2831.02002,13.94,29519,83.51316738,1,-16.48683262,69.61527062,1,28333,27848,27581,27077.8,27077.33333,27408.42857,27557.625,27213,27259.3,28227,27565.66667,27670.15455,106.0004309,109.0155035,108.2896479,117.7697985,4454,17.76979852,1,1,1,1,1,68.90470297,1,446,446,336.5,270,226,261,297.125,321.1111111,344,373,270,362.5454545,100,165.1851852,129.6511628,11150,442,80.36363636,1,1,0,0,1,99.54954955,1,0,0,1,1,0
6/8/12,82.90285486,86879100,81.65714257,82.94000243,81.28571314,12554.2,2858.419922,14.15,28360,97.51316991,1,-2.486830086,71.8307729,1,28939.5,28342,27976,27736.8,27291.5,27260.57143,27527.375,27646.77778,27327.7,28104,27505.2,27515.39091,100.06351,102.2468345,103.7774858,105.8999253,1580,5.899925317,0,1,0,0,0,79.35150543,1,446,446,446,358.4,299.3333333,257.4285714,284.125,313.6666667,333.6,446,328.6666667,354.0363636,100,124.4419643,133.6930456,5575,438,79.63636364,1,1,1,1,0,100,1,1,1,0,0,1
6/11/12,81.59571071,147816200,83.95999914,84.07142643,81.51857,12411.23,2809.72998,13.93,37044,56.67498367,0,-43.32501633,55.33845224,0,32702,31641,30517.5,29789.6,29288,28684.71429,28483.5,28584.77778,28586.5,32693,30839.2,30124.22727,117.0759458,124.3521229,129.5856436,137.8227547,10166,37.82275467,1,1,1,1,1,90.78842791,1,386.5,406.3333333,416.25,422.2,353.1666667,303.2857143,266.125,288.8888889,315,386.5,347.9333333,317.1818182,80.47579984,77.45144481,103.8095238,73.31838565,-119,-21.63636364,0,0,1,0,0,78.63554758,0,1,0,1,0,0
6/12/12,82.30857086,108845100,82.065712,82.37428286,80.95714571,12573.8,2843.070068,14.05,34489,69.15003367,1,-30.84996633,60.28292345,1,35766.5,33297.66667,32353,31311.8,30572.83333,30031,29410.25,29150.77778,29175.2,33065,31356.06667,30141.34545,103.5778283,110.1469733,118.2134141,127.0453457,7342,27.04534571,0,1,1,0,0,75.30420906,0,386.5,406.3333333,416.25,422.2,426.1666667,366.4285714,321.125,286.1111111,304.6,426.1666667,430.1333333,330.3090909,109.7621001,105.6371388,146.4215364,100,0,0,1,1,1,1,1,50,0,0,1,0,0,0
6/13/12,81.73714443,73395000,82.07428743,82.63999943,81.48285671,12496.38,2818.610107,13.95,30507,59.15007317,0,-40.84992683,50.95558838,0,32498,34013.33333,32600,31983.8,31177.66667,30563.42857,30090.5,29532.11111,29286.4,31902.33333,31043.53333,29508.32727,89.69129753,95.38266247,104.1678049,103.3469968,988,3.346996849,0,1,0,0,0,58.95904437,0,414,385,400.25,409.4,415.5,419.8571429,368.375,327.8888889,295.7,394.1666667,408.8,311.3909091,99.22077922,93.30727894,129.1849848,85.65022422,-64,-11.63636364,0,0,0,0,0,39.40397351,0,0,0,0,0,1
6/14/12,81.64714057,86393300,81.60571286,81.92857357,81.03713986,12651.91,2836.330078,13.94,28784,57.57500598,0,-42.42499402,53.92489483,1,29645.5,31260,32706,31836.8,31450.5,30835.71429,30341,29945.33333,29457.3,31398.66667,30917.2,29334.88182,92.07933461,90.41109659,97.71431869,101.4950635,424,1.49506347,0,0,0,1,0,47.96994973,0,196,279.3333333,291.25,322.2,342.8333333,357.5714286,368.625,328.5555556,296.1,197.5,276.2666667,244.0818182,3.579952267,3.103662322,3.37723742,2.242152466,-436,-84.99025341,0,0,0,0,0,17.65578635,0,0,0,1,1,0
6/15/12,82.01857,83813800,81.57142643,82.08856957,81.36428829,12767.17,2872.800049,14.00,26639,64.07501968,1,-35.92498032,57.52415271,1,27711.5,28643.33333,30104.75,31492.6,30970.5,30763.14286,30311.125,29929.66667,29614.7,28949.5,30104.2,29073.66364,93.00244385,84.58812546,89.95194954,71.91178059,-10405,-28.08821941,0,0,0,1,0,45.49216826,0,9.5,133.6666667,211.75,234.8,270,295.1428571,314,328.6666667,296.6,144.1666667,217.8,244.3090909,6.733167082,3.833049404,3.034389751,2.752293578,-318,-57.81818182,0,0,0,1,1,17.62962963,0,0,0,1,1,1
6/18/12,83.68285371,110103000,81.565712,83.98428343,81.48143,12741.82,2895.330078,14.28,29792,93.19997886,1,-6.80002114,58.40697285,1,28215.5,28405,28930.5,30042.2,31209.16667,30802.14286,30641.75,30253.44444,29915.9,29217.66667,30925.73333,29893.37273,104.8829431,99.16717151,99.58583897,86.38116501,-4697,-13.61883499,1,0,1,1,1,23.25564243,0,9.5,9.666666667,102.75,171.4,197.3333333,232.8571429,259.5,280.2222222,296.8,71.83333333,159.8666667,244.6545455,103.4482759,5.834305718,3.369272237,2.242152466,-436,-92.56900212,1,0,0,1,0,21.54398564,1,0,1,1,1,0
6/19/12,83.91571814,90351100,83.34285743,84.28571314,83.300003,12837.33,2929.76001,14.32,38100,93.75912274,1,-6.240877262,55.48749882,0,33946,31510.33333,30828.75,30764.4,31385.16667,32193.57143,31714.375,31470.44444,31038.1,33252.5,32728.13333,32322.08182,120.9127165,123.8444436,122.7523592,124.8893697,7593,24.88936965,1,1,1,1,1,59.3495935,1,9.5,9.333333333,9.5,84,144.3333333,170.4285714,204.875,231.6666667,253.1,9.333333333,117.2666667,208.7181818,96.42857143,10.71428571,3.555906756,2.356020942,-373,-6216.666667,0,0,0,0,0,0.227790433,0,1,1,0,1,0
6/20/12,83.67713929,89735800,84.02999871,84.17857357,82.97142786,12824.39,2930.449951,14.28,29738,89.73490251,0,-10.26509749,55.31798399,0,33919,32543.33333,31067.25,30610.6,30593.33333,31149.85714,31886.625,31494.77778,31297.2,30624.16667,30422.26667,31013.70909,91.37969886,97.14935349,95.01808468,103.3143413,954,3.314341301,0,1,0,0,0,48.37702081,0,227,154.6666667,118.25,96.6,144.1666667,187.2857143,204.75,231.5555556,253,227.1666667,204.3333333,287.9090909,287.7155172,460.6625259,175.8893281,4450,435,10875,1,1,1,1,1,53.88409371,1,0,0,0,0,0
6/21/12,82.52428443,81587800,83.634285,84.03142543,82.49143214,12573.57,2859.090088,14.09,29435,70.28916496,0,-29.71083504,62.51500675,1,29586.5,32424.33333,31766.25,30740.8,30414.66667,30427.85714,30935.5,31614.22222,31288.8,30989.16667,30218.73333,30951.74545,90.7805866,95.75222506,94.07519624,110.4958895,2796,10.49588949,0,0,0,0,1,51.46154192,1,227,154.3333333,118.25,96.4,82,124.8571429,165,183,209.3,81.83333333,67.4,172.8818182,5.831533477,9.336099585,4.300047778,100,0,0,0,0,0,0,0,49.94285714,0,1,0,1,0,0
6/22/12,83.15714257,71117900,82.72000129,83.16999814,82.202858,12640.78,2892.419922,14.19,26397,75.05526841,1,-24.94473159,63.14003946,1,27916,28523.33333,30917.5,30692.4,30016.83333,29840.71429,29924,30431.22222,31092.5,29410.66667,29292.86667,30238.77273,92.54528456,86.0050045,84.89828737,88.60432331,-3395,-11.39567669,0,0,0,1,0,49.47763771,0,9.5,154.6666667,118.25,96.6,82,71.71428571,110.5,147.7777778,165.7,82.16666667,67.6,137.3909091,6.465517241,10.35196687,6.035003018,100,0,0,1,1,1,1,1,50.05714286,1,0,0,0,0,1
6/25/12,81.53857429,76095600,82.47142786,82.82857514,81.48143,12502.66,2836.159912,13.92,28526,21.51031837,0,-78.48968163,55.11333614,0,27461.5,28119.33333,28524,30439.2,30331.33333,29803.85714,29676.375,29768.66667,30240.7,28524.66667,29970.26667,29928.93636,101.4462173,93.7146837,94.32982702,74.87139108,-9574,-25.12860892,1,0,1,1,0,47.14092141,0,8.5,8.666666667,117.75,96,81.66666667,71.28571429,63.625,99,133.7,80.83333333,66.73333333,110.6636364,80.76923077,7.291666667,5.235602094,77.77777778,-2,-0.448430493,0,0,0,1,0,49.82896237,0,1,0,1,0,0
6/26/12,81.71857457,69134100,81.61856843,82.06999971,81.047142,12534.67,2854.060059,13.95,28105,22.87557255,1,-77.12442745,50.40557808,0,28315.5,27676,28115.75,28440.2,30050.16667,30013.28571,29591.5,29501.77778,29602.3,28112.16667,29661.13333,29330.06364,101.5500795,98.82138663,94.94194708,94.5087094,-1633,-5.491290605,0,0,0,1,1,14.9372062,0,7,8,8.25,95.6,81.16666667,71,63.25,57.33333333,89.8,7.833333333,66.33333333,74.74545455,87.5,7.322175732,7.795100223,1.573033708,-438,-98.20627803,1,0,0,1,0,49.88584475,1,1,1,1,1,0
6/27/12,82.07142643,50749300,82.14286043,82.39142614,81.702858,12627.01,2875.320068,14.01,30074,33.47628486,1,-66.52371514,51.91775795,1,29089.5,28901.66667,28275.5,28507.4,28712.5,30053.57143,30020.875,29645.11111,29559,28875,28984.8,29652.63636,104.0562828,105.4954152,101.7422782,102.170885,639,2.170885001,1,1,0,1,1,52.13740458,1,8.5,8,8.5,8.6,81.33333333,71,63.375,57.33333333,52.6,9,67.06666667,44.85454545,125,116.2790698,19.01140684,111.1111111,1,0.224215247,1,1,1,1,1,0.902934537,0,0,0,0,0,1
6/28/12,81.29285429,70709100,81.66714471,82,80.80142971,12602.26,2849.48999,13.88,29897,14.10403549,0,-85.89596451,41.87221142,0,29985.5,29358.66667,29150.5,28599.8,28739,28881.71429,30034,30007.11111,29670.3,29399.33333,28970.6,29711.51818,101.8336437,104.5356961,100.7640637,113.2590825,3500,13.25908247,0,1,0,0,1,52.98681148,1,8.5,8,7.75,8.2,8.333333333,70.71428571,63,57.11111111,52.3,7.5,8.066666667,44.06363636,87.5,85.36585366,13.38432122,70,-3,-0.917431193,0,1,0,0,0,40,1,1,1,1,1,1
6/29/12,83.42857357,105375200,82.57142643,83.42857357,82.03571314,12880.09,2935.050049,14.24,29679,75.39983216,1,-24.60016784,58.53854824,1,29788,29883.33333,29438.75,29256.2,28779.66667,28873.28571,28981.375,29994.55556,29974.3,29518.83333,28959.53333,29920.60909,99.31622978,101.4451638,99.0148227,104.0419267,1153,4.041926663,0,1,0,0,0,83.39438339,1,8,8.666666667,8.25,8,8.333333333,8.428571429,63,57,52.3,8.5,8.466666667,44.42727273,103.8461538,112.5,17.208413,128.5714286,2,0.448430493,1,1,1,1,1,45.45454545,1,1,1,1,1,0
7/2/12,84.64571386,100023000,83.53285986,84.78142543,83.37142943,12871.39,2951.22998,13.93,69344,96.59015785,1,-3.40984215,60.39917868,1,49511.5,42973.33333,39748.5,37419.8,35937.5,34574.57143,33932.125,33466.11111,33929.5,49613.66667,42618.8,40368.5,161.3651877,185.3136575,204.3767223,246.7318982,41239,146.7318982,1,1,1,1,1,98.07773852,1,227,153.6666667,117.75,95.6,80.83333333,70.71428571,63,105.4444444,95.8,226.8333333,153.6666667,159.2909091,289.5878525,465.4811715,464.5093946,6357.142857,438,114.6596859,1,1,1,1,1,99.32432432,1,1,1,1,1,0
7/3/12,85.62999729,60428200,84.98285671,85.71428686,84.85713957,12943.66,2976.080078,14.09,27875,98.28430648,1,-1.715693516,66.70751029,1,48609.5,42299.33333,39198.75,37373.8,35829,34785.71429,33737.125,33259.11111,32907,35424.16667,34238.2,31992.09091,65.89938376,74.58433448,84.7084207,92.68803618,-2199,-7.311963823,0,0,0,0,0,49.86227215,0,445,299.6666667,226.5,183.2,153.8333333,132.8571429,117.5,105.4444444,139.4,299.3333333,212.0666667,194.9636364,148.4983315,242.9039301,319.2252511,4450,435,4350,1,1,1,0,1,99.32432432,1,1,1,1,1,1
7/5/12,87.134285,121095800,85.79428857,87.76285557,85.66428371,12896.67,2976.120117,14.34,26256,90.97066342,0,-9.02933658,71.00054151,1,27065.5,41158.33333,38288.5,36610.2,35520.83333,34461.42857,33719.5,32905.88889,32558.8,34277.66667,33667.86667,31412.83636,63.79267058,71.71771801,80.6417927,87.82152055,-3641,-12.17847945,0,0,0,0,0,47.7040939,0,225,298.3333333,226,182.2,153.5,132.5714286,116.875,105,95.4,152.3333333,123.8,78.96363636,1.675977654,2.744237102,5.241090147,71.42857143,-2,-22.22222222,0,0,0,0,0,49.71623156,0,0,1,0,1,0
7/6/12,86.55428314,104732600,86.72714229,86.91999814,85.94000243,12772.47,2937.330078,14.24,26154,82.63901026,0,-17.36098974,67.08641312,0,26205,26761.66667,37407.25,35861.6,34867.5,34182.71429,33423,32878.88889,32230.7,33656.16667,33124.8,31125.84545,97.72933923,72.93037678,81.14623635,88.12291519,-3525,-11.87708481,0,0,0,1,1,47.74716213,1,6.5,152.6666667,225.75,182.4,153.1666667,132.7142857,117,104.7777778,95.3,153.1666667,124.1333333,79.42727273,5.240174672,4.385964912,8.394543547,88.88888889,-1,-10,1,0,1,1,1,50.05675369,1,0,0,1,1,0
7/9/12,87.69857029,94851400,86.47142786,87.699997,86.30142971,12736.29,2931.77002,14.43,26444,99.07655002,1,-0.92344998,65.74436586,0,26299,26284.66667,26682.25,35214.6,34292,33664.14286,33215.375,32647.55556,32235.4,26602.83333,32722.4,31182.41818,100.6061836,75.09385312,82.03403711,38.13451777,-42900,-61.86548223,1,0,0,1,0,48.0546034,1,226.5,152.6666667,225.75,269.6,226.1666667,194.8571429,171.75,153.4444444,138.8,298.8333333,269.9333333,194.4727273,291.4847162,165.0593472,320.6051873,100,0,0,1,1,1,1,1,66.56534954,1,1,1,0,1,1
7/10/12,86.887146,127989400,88.28142543,88.55285643,86.47285457,12653.12,2902.330078,14.30,28356,78.51091818,0,-21.48908182,61.14444665,0,27400,26984.66667,26802.5,27017,34071.5,33444,33000.625,32675.44444,32218.4,27320.33333,32928.4,31516.14545,105.0818984,104.9561387,88.01181933,101.7255605,481,1.725560538,1,1,1,1,1,4.851075079,0,226.5,153.6666667,116.5,182.2,226,195,171.5,153.5555556,138.9,80.33333333,182.4,115.1,5.206073753,4.390779363,5.759539237,1.797752809,-437,-98.20224719,0,1,0,0,0,33.40926348,0,0,0,0,0,0
7/11/12,86.34714514,117330500,86.58856957,86.80857086,85.31714629,12604.53,2887.97998,14.21,27695,71.54444766,0,-28.45555234,59.79254438,0,28025.5,27498.33333,27162.25,26981,27130,33160.57143,32725.375,32411.11111,32177.4,27339.83333,27243,31362.41818,100.7151949,102.6463067,86.06972596,105.480652,1439,5.480652041,0,1,0,0,1,48.03664921,1,226.5,299.3333333,226.5,182.2,226,257.2857143,226.25,201.8888889,182.7,299.3333333,269.8,230.3909091,148.6636971,244.2371021,243.5686918,8900,440,4888.888889,1,1,1,1,1,50,1,0,0,0,0,0
7/12/12,85.55714414,107010400,85.74857329,86.20999914,84.66857143,12573.27,2866.189941,14.08,25984,61.35276258,0,-38.64723742,61.42750753,1,26839.5,27345,27119.75,26926.6,26814.83333,26966.28571,32263.5,31976.33333,31768.4,26741.16667,26648.66667,30716.69091,95.0228561,96.49937237,81.79196938,99.35000382,-170,-0.649996176,0,0,0,0,0,47.09153122,0,227,154,226.75,183,153.3333333,195,226.25,202.1111111,182.6,154.1666667,124.4666667,151.0363636,5.844155844,4.918032787,4.928806134,112.5,1,10,0,0,0,0,0,50.11428571,1,1,1,1,1,0
7/13/12,86.42428586,77856800,86.13571171,86.74143214,85.71428686,12777.09,2908.469971,14.22,23786,72.53962851,1,-27.46037149,62.09669546,1,24885,25821.66667,26455.25,26453,26403.16667,26382.14286,26568.75,31321.55556,31157.3,25565.5,25879.73333,29817.06364,92.11643968,89.91796772,76.3416599,89.94857056,-2658,-10.05142944,0,0,0,0,0,32.51624335,0,227,299.6666667,226.75,270.4,226.6666667,195,226.25,250.5555556,226.4,299.5,270.3333333,266.1454545,148.4983315,164.5710059,196.5547703,100,0,0,1,1,1,1,0,60.0091617,1,1,1,1,1,0
7/16/12,86.70143129,75315100,86.44571686,87.37428286,86.431427,12727.21,2896.939941,14.27,28335,76.11504035,1,-23.88495965,71.22386574,1,26060.5,26035,26450,26831.2,26766.66667,26679.14286,26626.25,26765,31022.9,27078.33333,27080.33333,30534.19091,108.8342616,105.6046692,91.3357552,99.9259416,-21,-0.0740584,1,1,1,1,1,58.57129907,1,576,387,401.5,322.8,343.1666667,295.2857143,259,279.6666667,296.2,503.3333333,415.9333333,370.8909091,182.6873385,219.0210657,238.6900743,8837.5,699,9985.714286,1,1,1,1,1,56.52390438,0,1,1,1,1,0
7/17/12,86.70571143,73406200,87.25571443,87.35713957,86.16428371,12805.54,2910.040039,14.27,26858,76.17025784,1,-23.82974216,70.8020347,0,27596.5,26326.33333,26240.75,26531.6,26835.66667,26779.71429,26701.5,26652,26774.3,26446.5,26840.13333,26789.51818,102.0195242,101.2302311,100.3126132,96.97779383,-837,-3.022206174,0,1,0,0,0,42.93129483,0,665,591.6666667,446,445.8,372.8333333,383.1428571,336.25,299.4444444,314,505,422.8666667,370.1818182,105.2957746,139.7487663,198.4076433,140,178,1780,0,1,1,0,0,68.58006042,1,0,0,0,0,0
7/18/12,86.60857386,63175000,86.655716,86.905716,86.22285457,12908.7,2942.600098,14.25,27352,74.91710051,0,-25.08289949,69.3375837,0,27105,27515,26582.75,26463,26668.33333,26909.42857,26851.25,26773.77778,26722,26839.16667,26805.06667,26836.54545,99.40759586,103.3594075,102.357608,105.2647783,1368,5.264778325,1,1,0,0,1,48.35554703,1,665,679,620.5,498.2,489.3333333,420.5714286,423.625,377.4444444,340.2,649.3333333,532.8666667,406.8909091,104.1237113,141.9108792,207.81893,7855.555556,698,9971.428571,1,1,1,0,1,60.06144393,0,1,1,1,1,1
